statename,ccode,leader,begyr,begmo,begday,leaderpos,affiliation,solschange,solsminchinit,solsminchdur,interim,archigosobsid,version
Norway,385,Berge,1923,5,23,PM,FV/H,1,0,0,0,NOR-1923-2,5
Norway,385,Mowinckel,1924,6,25,PM,V,1,0,0,0,NOR-1924,5
Norway,385,Lykke,1926,3,3,PM,H/FV,1,0,0,0,NOR-1926,5
Norway,385,Hornsrud,1928,1,20,PM,DNA,1,0,0,0,NOR-1928-1,5
Norway,385,Mowinckel,1928,2,15,PM,V,1,0,0,0,NOR-1928-2,5
Norway,385,Kolstad,1931,5,11,PM,Bp,1,0,0,0,NOR-1931,5
Norway,385,Braadland,1932,2,1,PM,Bp,0,0,0,1,NOR-1932-1,5
Norway,385,Hundseid,1932,3,14,PM,Bp,0,0,0,0,NOR-1932-2,5
Norway,385,Mowinckel,1933,3,2,PM,V,1,0,0,0,NOR-1933,5
Norway,385,Nygaardsvold,1935,3,19,PM,DNA,1,0,0,0,NOR-1935,5
Norway,385,Quisling,1940,4,9,"PM, Minister-president",NS,0,0,0,0,NOR-1940,5
Norway,385,Nygaardsvold,1945,5,7,PM,AP,0,0,0,0,NOR-1945-1,5
Norway,385,Gerhardsen,1945,6,26,PM,AP,0,0,0,0,NOR-1945-2,5
Norway,385,Torp,1951,11,13,PM,AP,0,0,0,0,NOR-1951,5
Norway,385,Gerhardsen,1955,1,22,PM,AP,0,0,0,0,NOR-1955,5
Norway,385,Lyng,1963,8,27,PM,CON/CP/CPP/LIB,1,0,0,0,NOR-1963-1,5
Norway,385,Gerhardsen,1963,9,25,PM,AP,1,0,0,0,NOR-1963-2,5
Norway,385,Borten,1965,10,12,PM,CP/CPP/CON/LIB,1,0,0,0,NOR-1965,5
Norway,385,Bratteli,1971,3,16,PM,AP,1,0,0,0,NOR-1971,5
Norway,385,Korvald,1972,10,17,PM,CPP/CP/LIB,1,0,0,0,NOR-1972,5
Norway,385,Bratteli,1973,10,15,PM,AP,1,0,0,0,NOR-1973,5
Norway,385,Nordli,1976,1,9,PM,AP,0,0,0,0,NOR-1976,5
Norway,385,Brundtland,1981,2,4,PM,AP,0,0,0,0,NOR-1981-1,5
Norway,385,Willoch,1981,10,14,PM,"CON, CON/CPP/CP",1,0,1,0,NOR-1981-2,5
Norway,385,Brundtland,1986,5,9,PM,AP,1,0,0,0,NOR-1986,5
Norway,385,Syse,1989,10,16,PM,CON/CP/CPP,1,0,0,0,NOR-1989,5
Norway,385,Brundtland,1990,11,3,PM,AP,1,0,0,0,NOR-1990,5
Norway,385,Jagland,1996,10,25,PM,AP,0,0,0,0,NOR-1996,5
Norway,385,Bondevik,1997,10,17,PM,CPP/CP/LIB,1,0,0,0,NOR-1997,5
Norway,385,Lahnstein,1998,8,30,PM,CP,0,0,0,1,NOR-1998-1,5
Norway,385,Bondevik,1998,9,24,PM,CPP/CP/LIB,0,0,0,0,NOR-1998-2,5
Norway,385,Jens Stoltenberg,2000,3,17,PM,AP,1,0,0,0,NOR-2000,5
Norway,385,Bondevik,2001,10,19,PM,CPP/CON/LIB,1,0,0,0,NOR-2001,5
Norway,385,Jens Stoltenberg,2005,10,17,PM,"AP/SV/CP, DNA/SV/SP",1,0,0,0,NOR-2005,5
Norway,385,Erna Solberg,2013,10,16,PM,"H/FRP, H/FRP/V",1,0,1,0,NOR-2013,5
Denmark,390,Zahle,,,,PM,RP/SD,,,0,0,DEN-1913,5
Denmark,390,Liebe,1920,3,30,PM,Non-Party,0,0,0,1,DEN-1920-1,5
Denmark,390,Friis,1920,4,5,PM,Non-Party,0,0,0,1,DEN-1920-2,5
Denmark,390,Neergaard,1920,5,5,PM,LP-V,1,0,0,0,DEN-1920-3,5
Denmark,390,Stauning,1924,4,23,PM,SD,1,0,0,0,DEN-1924,5
Denmark,390,Madsen-Mygdal,1926,12,14,PM,LP-V,1,0,0,0,DEN-1926,5
Denmark,390,Stauning,1929,4,30,PM,"SD/RP, SD/LP-V/KF/RP",1,0,1,0,DEN-1929,5
Denmark,390,Buhl,1945,5,5,PM,SD/LP-V/KF/DS/RP/COM,0,1,0,0,DEN-1945-1,5
Denmark,390,Kristensen,1945,11,8,PM,LIB,1,0,0,0,DEN-1945-2,5
Denmark,390,Hedtoft,1947,11,12,PM,SD,1,0,0,0,DEN-1947,5
Denmark,390,Eriksen,1950,10,28,PM,LIB/CON,1,0,0,0,DEN-1950,5
Denmark,390,Hedtoft,1953,9,30,PM,SD,1,0,0,0,DEN-1953,5
Denmark,390,Hansen,1955,2,1,PM,"SD, SD/RAD/JP",0,0,1,0,DEN-1955,5
Denmark,390,Kampmann,1960,2,19,PM,"SD/RAD/JP, SD/RAD",0,0,1,0,DEN-1960,5
Denmark,390,Krag,1962,9,3,PM,"SD/RAD, SD",0,0,1,0,DEN-1962,5
Denmark,390,Baunsgaard,1968,2,18,PM,RAD/LIB/CON,1,0,0,0,DEN-1968,5
Denmark,390,Krag,1971,10,11,PM,SD,1,0,0,0,DEN-1971,5
Denmark,390,Jorgensen,1972,10,5,PM,SD,0,0,0,0,DEN-1972,5
Denmark,390,Hartling,1973,12,19,PM,LIB,1,0,0,0,DEN-1973,5
Denmark,390,Jorgensen,1975,2,13,PM,"SD, SD/LIB, SD",1,0,2,0,DEN-1975,5
Denmark,390,Schluter,1982,9,10,PM,"CON/LIB/CDM/CPP, CON/LIB/RAD, CON/LIB",1,0,2,0,DEN-1982,5
Denmark,390,Nyrup Rasmussen,1993,1,25,PM,"SD/RAD/CDM/CPP, SD/RAD/CDM, SD/RAD",1,0,2,0,DEN-1993,5
Denmark,390,Anders Fogh Rasmussen,2001,11,27,PM,"LIB/CON, V/KF",1,0,0,0,DEN-2001,5
Denmark,390,Lars Lokke Rasmussen,2009,4,5,PM,V/KF,0,0,0,0,DEN-2009,5
Denmark,390,Helle Thorning-Schmidt,2011,10,3,PM,"SD/RV/SF, SD/RV",1,0,1,0,DEN-2011,5
Denmark,390,Lars Lokke Rasmussen,2015,6,28,PM,"V, V/LA/KF",1,0,1,0,DEN-2015,5
Guinea-Bissau,404,Cabral,1974,9,10,President,PAIGC,0,0,0,0,GNB-1974,5
Guinea-Bissau,404,Joao Bernardo Vieira,1980,11,14,President,"PAIGC/Mil, PAIGC",1,0,0,0,GNB-1980,5
Guinea-Bissau,404,Mane,1999,5,7,President,Mil,0,0,0,1,GNB-1999-1,5
Guinea-Bissau,404,Malam Bacai Sanha,1999,5,14,President,PAIGC,0,0,0,1,GNB-1999-2,5
Guinea-Bissau,404,Iala,2000,2,18,President,PRS,1,0,0,0,GNB-2000,5
Guinea-Bissau,404,Seabra,2003,9,14,President,Mil,0,0,0,1,GNB-2003-1,5
Guinea-Bissau,404,Rosa,2003,9,28,President,Non-Party,1,0,0,0,GNB-2003-2,5
Guinea-Bissau,404,Joao Bernardo Vieira,2005,10,1,President,PAIGC,1,0,0,0,GNB-2005,5
Guinea-Bissau,404,Raimundo Perreira,2009,3,2,President,PAIGC,0,0,0,1,GNB-2009-1,5
Guinea-Bissau,404,Malam Bacai Sanha,2009,9,8,President,PAIGC,0,0,0,0,GNB-2009-2,5
Guinea-Bissau,404,Raimundo Perreira,2012,1,9,President,PAIGC,0,0,0,1,GNB-2012-1,5
Guinea-Bissau,404,Mamadu Ture Kuruma,2012,4,12,President,Mil,1,0,0,0,GNB-2012-2,5
Guinea-Bissau,404,Manuel Serifo Nhamadjo,2012,5,10,President,Non-Party,1,0,0,0,GNB-2012-3,5
Guinea-Bissau,404,Jose Mario Vaz,2014,6,23,President,PAIGC,1,0,0,0,GNB-2014,5
Equatorial Guinea,411,Macias Nguema,1968,10,12,President,"Non-Party, PUNT",0,0,0,0,EQG-1968,5
Equatorial Guinea,411,Teodoro Obiang Nguema Mbasogo,1979,8,3,President,"Mil, PDGE",0,0,0,0,EQG-1979,5
Gambia,420,Jawara,1965,2,18,"PM, President",PPP,0,0,0,0,GAM-1965,5
Gambia,420,Yahya Abdul-Azziz Jemus Junkung Jammeh,1994,7,22,President,"Mil, APRC",1,0,0,0,GAM-1994,5
Gambia,420,Adama Barrow,2017,1,19,President,CGG16,1,0,0,0,,5
Mali,432,Keita,1960,9,22,"Chief of State, President",US-RDA,0,0,0,0,MLI-1960,5
Mali,432,Traore,1968,11,19,"Chairman of the Military National Liberation Committee, President","Mil, UDPM",1,0,0,0,MLI-1968,5
Mali,432,Amadou Toumani Toure,1991,3,26,Chairman of the Transitional Committee for the Salvation of the People,Mil,0,0,0,1,MLI-1991,5
Mali,432,Konare,1992,6,6,President,ADM,1,0,0,0,MLI-1992,5
Mali,432,Amadou Toumani Toure,2002,6,9,President,CCD,1,0,0,0,MLI-2002,5
Mali,432,Amadou Haya Sanogo,2012,3,22,President,Mil,1,0,0,0,MLI-2012-1,5
Mali,432,Dioncounda Traore,2012,4,12,President,ADM,0,0,0,1,MLI-2012-2,5
Mali,432,Ibrahim Boubacar Keita,2013,9,4,President,RPM,1,0,0,0,MLI-2013,5
Senegal,433,Senghor,1960,8,20,President,"UPS, PSS",0,0,0,0,SEN-1960,5
Senegal,433,Diouf,1981,1,1,President,PSS,0,0,0,0,SEN-1981,5
Senegal,433,Abdoulaye Wade,2000,4,2,President,PDS,1,0,0,0,SEN-2000,5
Senegal,433,Macky Sall,2012,4,2,President,APR,1,0,0,0,SEN-2012,5
Benin,434,Maga,,,,President,RDD,,,0,0,BEN-1960,5
Benin,434,Soglo,1963,10,28,President,Mil,0,0,0,1,BEN-1963,5
Benin,434,Apithy,1964,1,19,President,PD,1,0,0,0,BEN-1964,5
Benin,434,Congacou,1965,11,29,President,PD,0,0,0,1,BEN-1965-1,5
Benin,434,Soglo,1965,12,22,President,Mil,1,0,0,0,BEN-1965-2,5
Benin,434,Alley,1967,12,17,President,Mil,0,1,0,0,BEN-1967,5
Benin,434,Zinsou,1968,8,1,President,Mil,0,0,0,0,BEN-1968,5
Benin,434,Kouandete,1969,12,10,President,Mil,0,1,0,0,BEN-1969-1,5
Benin,434,de Souza,1969,12,13,President,Mil,0,0,0,0,BEN-1969-2,5
Benin,434,Maga,1970,5,7,President,RDD,1,0,0,0,BEN-1970,5
Benin,434,Ahomadegbe,1972,4,7,President,PD,0,0,0,0,BEN-1972-1,5
Benin,434,Kerekou,1972,10,27,President,"Mil, PRPB, PRB",1,0,0,0,BEN-1972-2,5
Benin,434,Soglo,1991,4,4,President,PRB,1,0,0,0,BEN-1991,5
Benin,434,Kerekou,1996,4,4,President,FARD,1,0,0,0,BEN-1996,5
Benin,434,Thomas Boni Yayi,2006,4,6,President,Non-Party,1,0,0,0,BEN-2006,5
Benin,434,Patrice Athanase Guillaume Talon,2016,4,6,President,Non-Party,1,0,0,0,,5
Mauritania,435,Ould Daddah,1960,11,28,President,"PRM, PPM",0,0,0,0,MAA-1960,5
Mauritania,435,Ould Mohamed Salek,1978,7,10,Chairman of the Military Committee for National Recovery,Mil,1,0,0,0,MAA-1978,5
Mauritania,435,Ould Bouceif,1979,4,6,Chairman of the Military Committee for National Recovery,Mil,1,0,0,0,MAA-1979-1,5
Mauritania,435,Ould Sidi,1979,5,27,Chairman of the Military Committee for National Recovery,Mil,0,0,0,0,MAA-1979-2,5
Mauritania,435,Ould Ahmed Louly,1979,6,3,Head of State,Mil,0,0,0,0,MAA-1979-3,5
Mauritania,435,Ould Haidalla,1980,1,4,Head of State,Mil,0,0,0,0,MAA-1980,5
Mauritania,435,Ould Sid'Ahmed Taya,1984,12,12,"Head of State, President, President of the Interim Government of National Unity, Chairman of the Council of State","Mil, PRDS",1,0,0,0,MAA-1984,5
Mauritania,435,Ould Mohamed Vall,2005,8,3,Chairman of the Military Council for Justice and Democracy,Mil,1,0,0,0,MAA-2005,5
Mauritania,435,Sidi Mohamed Ould Cheikh Abdellahi,2007,4,19,President,Non-Party,1,0,0,0,MAA-2007,5
Mauritania,435,Mohammed Ould Abdel Aziz,2008,8,6,Chairman of the High Council of State,Mil,1,0,0,0,MAA-2008,5
Mauritania,435,Ba Mamadou dit M'Bare,2009,4,15,President,Non-Party,0,0,0,1,MAA-2009-1,5
Mauritania,435,Mohamed Ould Abdel Aziz,2009,8,5,President,UPR,0,0,0,0,MAA-2009-2,5
Niger,436,Diori,1960,10,3,President,PPN,0,0,0,0,NIR-1960,5
Niger,436,Kountche,1974,4,17,President of the Supreme Military Council,Mil,1,0,0,0,NIR-1974,5
Niger,436,Seibou,1987,11,10,"President of the Supreme Military Council, President of the Supreme Council of National Orientation, President","Mil, MNSD",0,0,0,0,NIR-1987,5
Niger,436,Ousmane,1993,4,16,President,CDS,1,0,0,0,NIR-1993,5
Niger,436,Mainassara,1996,1,27,"President of the National Salvation Council, President",Mil,1,0,0,0,NIR-1996,5
Niger,436,Wanke,1999,4,11,Chairman of the National Reconciliation Council,Mil,0,0,0,1,NIR-1999-1,5
Niger,436,Mamadou Tandja,1999,12,22,President,MNSD,1,0,0,0,NIR-1999-2,5
Niger,436,Salou Djibo,2010,2,18,President of Supreme Council for the Restoration of Democracy,Mil,1,0,0,0,,5
Niger,436,Mahamadou Issoufou,2011,4,7,President,PNDS,1,0,0,0,NIR-2011,5
Ivory Coast,437,Houphouet-Boigny,1960,8,7,"Chief of State, President",PDCI,0,0,0,0,CDI-1960,5
Ivory Coast,437,Konan Bedie,1993,12,7,President,PDCI,0,0,0,0,CDI-1993,5
Ivory Coast,437,Guei,1999,12,25,President,Mil,1,0,0,0,CDI-1999,5
Ivory Coast,437,Laurent Koudou Gbagbo,2000,10,26,President,FPI,1,0,0,0,CDI-2000,5
Ivory Coast,437,Alassane Dramane Ouattara,2011,4,11,President,RDR,1,0,0,0,CDI-2011,5
Guinea,438,Toure,1958,10,2,President,PDG,0,0,0,0,GUI-1958,5
Guinea,438,Beavogui,1984,3,27,President,PDG,0,0,0,0,GUI-1984-1,5
Guinea,438,Conte,1984,4,3,President,"Mil, PUP",1,0,0,0,GUI-1984-2,5
Guinea,438,Sompare,2008,12,22,President,PUP,0,0,0,1,GUI-2008-1,5
Guinea,438,Moussa Dadis Camara,2008,12,23,President,Mil,1,0,0,0,GUI-2008-2,5
Guinea,438,Sekouba Konate,2009,12,5,President,Mil,0,0,0,1,GUI-2009,5
Guinea,438,Alpha Conde,2010,12,21,President,RPG,1,0,0,0,GUI-2010,5
Burkina Faso,439,Yameogo,1960,8,5,President,UDV,0,0,0,0,BFO-1960,5
Burkina Faso,439,Lamizana,1966,1,3,President,Mil/MNR,1,0,0,0,BFO-1966,5
Burkina Faso,439,Gerard Kango Ouedraogo,1971,1,13,PM,UDV-RDA,0,0,0,0,BFO-1971,5
Burkina Faso,439,Lamizana,1974,2,8,President,Mil/MNR,0,0,0,0,BFO-1974,5
Burkina Faso,439,Zerbo,1980,11,25,President,Mil,1,0,0,0,BFO-1980,5
Burkina Faso,439,Jean-Baptiste Ouedraogo,1982,11,7,President,Mil,1,0,0,0,BFO-1982,5
Burkina Faso,439,Sankara,1983,8,4,President,Mil,0,0,0,0,BFO-1983,5
Burkina Faso,439,Blaise Compaore,1987,10,15,President,"Mil/FP, ODP-MT, CDP",1,0,0,0,BFO-1987,5
Burkina Faso,439,Honore Nabere Traore,2014,10,31,President,Mil,1,0,0,0,BFO-2014-1,5
Burkina Faso,439,Isaac Yacouba Zida,2014,11,1,President,Mil,0,0,0,0,BFO-2014-2,5
Burkina Faso,439,Michel Kafando,2014,11,18,President,Non-Party,0,0,0,1,BFO-2014-3,5
Burkina Faso,439,Roch Marc Christian Kabore,2015,12,29,President,MPP,1,0,0,0,BFO-2015,5
Liberia,450,King,,,,President,TWP,,,0,0,LBR-1920,5
Liberia,450,Barclay,1930,12,3,President,TWP,0,0,0,0,LBR-1930,5
Liberia,450,Tubman,1944,1,1,President,TWP,0,1,0,0,LBR-1944,5
Liberia,450,Tolbert,1971,7,23,President,TWP,0,0,0,0,LBR-1971,5
Liberia,450,Doe,1980,4,12,President,"Mil, NDP",1,0,0,0,LBR-1980,5
Liberia,450,Sawyer,1990,11,22,President of the Interim Government of National Unity,LPP,1,0,0,0,LBR-1990,5
Liberia,450,Kpormapkor,1994,3,7,"Chairman of the Council of the Council of State, Chairman of the Council of State",Non-Party,0,0,0,0,LBR-1994,5
Liberia,450,Sankawulo,1995,9,1,Chairman of the Council of State,Non-Party,0,0,0,0,LBR-1995,5
Liberia,450,Perry,1996,9,3,Chairman of the Council of State,NDP/Non-Party,0,0,0,0,LBR-1996,5
Liberia,450,Taylor,1997,8,2,President,NPP,1,0,0,0,LBR-1997,5
Liberia,450,Zeh Blah,2003,8,11,President,NPP,0,0,0,0,LBR-2003-1,5
Liberia,450,Bryant,2003,10,14,Chairman of the National Transitional Government,LAP,1,0,0,0,LBR-2003-2,5
Liberia,450,Ellen Johnson-Sirleaf,2006,1,16,President,UP,1,0,0,0,LBR-2006,5
Liberia,450,George Tawlon Manneh Oppong Ousman Weah,2018,1,22,President,CDC,1,0,0,0,,5
Sierra Leone,451,M. Margai,1961,4,27,PM,SLPP,0,0,0,0,SIE-1961,5
Sierra Leone,451,A. Margai,1964,4,29,PM,SLPP,0,0,0,0,SIE-1964,5
Sierra Leone,451,Lansana,1967,3,21,PM,Mil,1,0,0,0,SIE-1967-1,5
Sierra Leone,451,Juxon-Smith,1967,3,27,PM,Mil,0,0,0,0,SIE-1967-2,5
Sierra Leone,451,Stevens,1968,4,19,"PM, President",APC,1,0,0,0,SIE-1968,5
Sierra Leone,451,Momoh,1985,11,28,President,APC,0,0,0,0,SIE-1985,5
Sierra Leone,451,Strasser,1992,5,1,Chairman of the National Provisional Ruling Council,Mil,1,0,0,0,SIE-1992,5
Sierra Leone,451,Julius Maada Wonie Bio,1996,1,17,Head of State,Mil,0,0,0,0,SIE-1996-1,5
Sierra Leone,451,Kabbah,1996,3,29,President,SLPP,1,0,0,0,SIE-1996-2,5
Sierra Leone,451,Ernest Bai Koroma,1997,5,25,Head of the Armed Forces Revolutionary Council,Mil,1,0,0,0,SIE-1997,5
Sierra Leone,451,Kabbah,1998,3,10,President,SLPP,1,0,0,0,SIE-1998,5
Sierra Leone,451,Ernest Bai Koroma,2007,9,17,President,APC,1,0,0,0,SIE-2007,5
Sierra Leone,451,Julius Maada Wonie Bio,2018,4,4,President,SLPP,1,0,0,0,,5
Ghana,452,Nkrumah,,,,"PM, President",CPP,,,0,0,GHA-1952,5
Ghana,452,Ankrah,1966,2,24,President,Mil,1,0,0,0,GHA-1966,5
Ghana,452,Afrifa,1969,4,3,President,Mil,0,0,0,0,GHA-1969-1,5
Ghana,452,Busia,1969,9,3,PM,PP,1,0,0,0,GHA-1969-2,5
Ghana,452,Acheampong,1972,1,13,President,Mil,1,0,0,0,GHA-1972,5
Ghana,452,Akuffo,1978,7,5,President,Mil,0,0,0,0,GHA-1978,5
Ghana,452,Rawlings,1979,6,5,President,Mil,0,0,0,0,GHA-1979-1,5
Ghana,452,Limann,1979,9,24,President,PNP,1,0,0,0,GHA-1979-2,5
Ghana,452,Rawlings,1981,12,31,President,"Mil, NDC",1,0,0,0,GHA-1981,5
Ghana,452,John Kofi Agyekum Kufuor,2001,1,8,President,NPP,1,0,0,0,GHA-2001,5
Ghana,452,John Evans Atta Mills,2009,1,7,President,NDC,1,0,0,0,GHA-2009,5
Ghana,452,John Dramani Mahama,2012,7,24,President,NDC,0,0,0,0,GHA-2012,5
Ghana,452,Nana Addo Dankwa Akufo-Addo,2017,1,7,President,NPP,1,0,0,0,,5
Togo,461,Olympio,1960,4,27,President,CUT,0,0,0,0,TOG-1960,5
Togo,461,Grunitzky,1963,1,16,President,MPT,1,0,0,0,TOG-1963,5
Togo,461,Dadjo,1967,1,13,President,Mil,0,0,0,0,TOG-1967-1,5
Togo,461,Eyadema,1967,4,14,President,"Mil, RPT",0,0,0,0,TOG-1967-2,5
Togo,461,Faure Essozimna Gnassingbe,2005,2,5,President,RPT,0,0,0,0,TOG-2005-1,5
Togo,461,Bonfoh,2005,2,25,President,RPT,0,0,0,0,TOG-2005-2,5
Togo,461,Faure Essozimna Gnassingbe,2005,5,4,President,"RPT, UNIR",0,0,0,0,TOG-2005-3,5
Cameroon,471,Ahidjo,1960,1,1,"Head of State, Prime Minister, President","UC, UNC",0,0,0,0,CAO-1960,5
Cameroon,471,Paul Biya,1982,11,6,President,"UNC, RDPC",1,0,0,0,CAO-1982,5
Nigeria,475,Balewa,1960,10,1,PM,"NPC/NCNC, NPC/NCNC/NNDP",0,0,1,0,NIG-1960,5
Nigeria,475,Ironsi,1966,1,15,Head of the Federal Military Government,Mil,1,0,0,0,NIG-1966-1,5
Nigeria,475,Gowon,1966,7,29,Head of the Federal Military Government,Mil,0,1,0,0,NIG-1966-2,5
Nigeria,475,Ramat Muhammad,1975,7,29,Head of the Federal Military Government,Mil,0,0,0,0,NIG-1975,5
Nigeria,475,Obasanjo,1976,2,13,Head of the Federal Military Government,Mil,0,0,0,0,NIG-1976,5
Nigeria,475,Shagari,1979,10,1,President,NPN,1,0,0,0,NIG-1979,5
Nigeria,475,Muhammadu Buhari,1983,12,31,Chairman of the Supreme Military Council,Mil,1,0,0,0,NIG-1983,5
Nigeria,475,Babangida,1985,8,27,President and Chairman of the Armed Forces Ruling Council,Mil,0,0,0,0,NIG-1985,5
Nigeria,475,Shonekan,1993,8,26,Interim President,Non-Party,0,0,0,0,NIG-1993-1,5
Nigeria,475,Abacha,1993,11,17,Chairman of the Provisional Ruling Council,Mil,0,1,0,0,NIG-1993-2,5
Nigeria,475,Abubakar,1998,6,9,Chairman of the Provisional Ruling Council,Mil,0,0,0,0,NIG-1998,5
Nigeria,475,Obasanjo,1999,5,29,President,PDP,1,0,0,0,NIG-1999,5
Nigeria,475,Umaru Musa Yar'Adua,2007,5,29,President,PDP,0,0,0,0,NIG-2007,5
Nigeria,475,Goodluck Ebele Azikiwe Jonathan,2010,2,9,President,PDP,0,0,0,0,NIG-2010,5
Nigeria,475,Muhammadu Buhari,2015,5,29,President,APC,1,0,0,0,NIG-2015,5
Gabon,481,Mba,1960,8,17,President,BDG,0,0,0,0,GAB-1960,5
Gabon,481,Aubaume,1964,2,17,President,Mil,0,0,0,0,GAB-1964-1,5
Gabon,481,Mba,1964,2,20,President,BDG,0,0,0,0,GAB-1964-2,5
Gabon,481,Albert-Bernard Bongo,1967,11,28,President,"BDG, PDG",0,0,0,0,GAB-1967,5
Gabon,481,Rose Francine Rogombe,2009,6,10,President,PDG,0,0,0,1,GAB-2009-1,5
Gabon,481,Ali Ben Bongo Ondimba,2009,10,16,President,PDG,0,0,0,0,GAB-2009-2,5
Central African Republic,482,Dacko,1960,8,13,President,MESAN,0,0,0,0,CEN-1960,5
Central African Republic,482,Bokassa,1966,1,1,"President, Emperor",Mil/MESAN,1,0,0,0,CEN-1966,5
Central African Republic,482,Dacko,1979,9,21,President,"MESAN, UDC",1,0,0,0,CEN-1979,5
Central African Republic,482,Kolingba,1981,9,1,President,"Mil, RDC",1,0,0,0,CEN-1981,5
Central African Republic,482,Patasse,1993,10,22,President,MLPC,1,0,0,0,CEN-1993,5
Central African Republic,482,Francois Bozize Yangouvonda,2003,3,15,President,"Mil/Non-Party, KNK",1,0,0,0,CEN-2003,5
Central African Republic,482,Michel Djotodia Am-Nondroko,2013,3,24,President,UFDR,1,0,0,0,CEN-2013,5
Central African Republic,482,Alexandre-Ferdinand Nguendet,2014,1,10,President,RPR,0,0,0,0,CEN-2014-1,5
Central African Republic,482,Catherine Samba-Panza,2014,1,23,President,Non-Party,1,0,0,0,CEN-2014-2,5
Central African Republic,482,Faustin-Archange Touadera,2016,3,30,President,Non-Party,1,0,0,0,,5
Chad,483,Tombalbaye,1960,8,11,President,"PPT, MNRCS",0,0,0,0,CHA-1960,5
Chad,483,Malloum,1975,4,15,President,Mil,1,0,0,0,CHA-1975,5
Chad,483,Oueddei,1979,3,23,President,FROLIANT-FAP,1,0,0,0,CHA-1979,5
Chad,483,Habre,1982,6,19,President,"FAN, UNIR",1,0,0,0,CHA-1982,5
Chad,483,Idriss Deby,1990,12,4,President,MPS,1,0,0,0,CHA-1990,5
Congo,484,Youlou,1960,8,15,President,UDDIA,0,0,0,0,CON-1960,5
Congo,484,Massamba-Debat,1963,8,16,President,MNR,1,0,0,0,CON-1963,5
Congo,484,Raoul,1968,9,4,President,Mil,0,1,0,0,CON-1968,5
Congo,484,Ngouabi,1969,1,1,President,Mil/PCT,0,0,0,0,CON-1969,5
Congo,484,Yhomby-Opango,1977,3,18,President,Mil/PCT,0,0,0,0,CON-1977,5
Congo,484,Denis Sassou-Nguesso,1979,2,8,President,Mil/PCT,0,0,0,0,CON-1979,5
Congo,484,Lissouba,1992,8,31,President,UPADS,1,0,0,0,CON-1992,5
Congo,484,Denis Sassou-Nguesso,1997,10,15,President,"PCT, FDU, PCT",1,0,0,0,CON-1997,5
Democratic Republic of the Congo,490,Lumumba,1960,6,30,PM,MNC-L,0,0,0,0,DRC-1960-1,5
Democratic Republic of the Congo,490,Mobutu,1960,9,14,Unknown,Mil,0,0,0,1,DRC-1960-2,5
Democratic Republic of the Congo,490,Kasavubu,1960,9,20,President,ABAKO,1,0,0,0,DRC-1960-3,5
Democratic Republic of the Congo,490,Mobutu,1965,11,25,President,"Mil, MRP",1,0,0,0,DRC-1965,5
Democratic Republic of the Congo,490,Laurent Kabila,1997,5,16,President,AFDL,1,0,0,0,DRC-1997,5
Democratic Republic of the Congo,490,Joseph Kabila Kabange,2001,1,17,President,"AFDL, PPRD",0,0,0,0,DRC-2001,5
Uganda,500,Obote,1962,10,9,"PM, President",UPC,0,0,0,0,UGA-1962,5
Uganda,500,Amin,1971,1,25,President,Mil,1,0,0,0,UGA-1971,5
Uganda,500,Lule,1979,4,13,President,Non-Party,0,0,0,1,UGA-1979-1,5
Uganda,500,Binaisa,1979,6,20,President,Mil,1,0,0,0,UGA-1979-2,5
Uganda,500,Muwanga,1980,5,18,President,Mil,1,0,0,0,UGA-1980-1,5
Uganda,500,Obote,1980,12,17,President,UPC,0,0,0,0,UGA-1980-2,5
Uganda,500,Okello,1985,7,29,President,Mil,0,0,0,0,UGA-1985,5
Uganda,500,Yoweri Kaguta Museveni,1986,1,29,President,NRM,1,0,0,0,UGA-1986,5
Kenya,501,Kenyatta,1963,12,12,President,KANU,0,0,0,0,KEN-1963,5
Kenya,501,Moi,1978,8,22,President,KANU,0,0,0,0,KEN-1978,5
Kenya,501,Emilio Mwai Kibaki,2002,12,31,President,"DP/NRC, PNU",1,0,0,0,KEN-2002,5
Kenya,501,Uhuru Muigai Kenyatta,2013,4,9,President,"TNA, JP",1,0,0,0,KEN-2013,5
Tanzania,510,Nyerere,,,,"PM, President","TANU, CCM",,,0,0,TAZ-1961,5
Tanzania,510,Mwinyi,1985,11,5,President,CCM,0,0,0,0,TAZ-1985,5
Tanzania,510,Mkapa,1995,11,5,President,CCM,0,0,0,0,TAZ-1995,5
Tanzania,510,Jakaya Mrisho Kikwete,2005,12,21,President,CCM,0,0,0,0,TAZ-2005,5
Tanzania,510,John Pombe Joseph Magufuli,2015,11,5,President,CCM,0,0,0,0,TAZ-2015,5
Burundi,516,Mwambutsa,1962,7,1,King,Mwambutsa dynasty,0,0,0,0,BUI-1962,5
Burundi,516,Ntare,1966,7,8,King,Mwambutsa dynasty,0,0,0,0,BUI-1966-1,5
Burundi,516,Micombero,1966,11,28,President,Mil/UPRONA,1,0,0,0,BUI-1966-2,5
Burundi,516,Bagaza,1976,11,9,President,Mil/UPRONA,0,0,0,0,BUI-1976,5
Burundi,516,Buyoya,1987,9,3,President,Mil/UPRONA,0,1,0,0,BUI-1987,5
Burundi,516,Ndadaye,1993,7,10,President,FRODEBU,1,0,0,0,BUI-1993-1,5
Burundi,516,Ngueze,1993,10,21,President,Mil,1,0,0,0,BUI-1993-2,5
